loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,dti,delinq_2yrs,fico_score,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,purpose,addr_state,loan_status
15134, 36 months,7.71,472.22,A,A4,Engineer,6 years,MORTGAGE,65195,Verified,16.43,1,723,0,16,2,21461,60.3,21,3,1,debt_consolidation,GA,Fully Paid
8616, 36 months,12.5,288.24,B,B4,Teacher,1 year,MORTGAGE,40841,Not Verified,34.03,0,719,1,8,0,2500,40.5,16,2,0,wedding,MA,Fully Paid
17962, 36 months,21.96,685.61,C,C4,Analyst,10+ years,MORTGAGE,85755,Not Verified,23.43,0,640,0,6,0,11742,75.6,16,0,0,vacation,CA,Fully Paid
6790, 36 months,9.21,216.58,B,B2,Developer,9 years,MORTGAGE,59015,Verified,26.77,1,805,3,11,0,6624,51.7,26,2,0,car,CA,Fully Paid
13251, 36 months,22.24,507.71,F,F4,Manager,6 years,MORTGAGE,83432,Source Verified,15.29,0,749,3,10,0,5075,73.0,22,5,0,home_improvement,FL,Current
6545, 60 months,21.25,177.99,C,C1,Teacher,8 years,RENT,67360,Verified,20.23,2,763,0,11,0,10833,83.9,24,1,1,debt_consolidation,FL,Fully Paid
12893, 36 months,8.8,408.79,C,C5,Analyst,10+ years,OWN,105471,Source Verified,18.01,0,759,0,6,0,8855,45.6,22,1,0,small_business,CA,Fully Paid
13151, 36 months,8.19,413.26,B,B3,Engineer,3 years,MORTGAGE,23933,Not Verified,33.83,1,711,0,14,0,23592,54.4,14,3,0,debt_consolidation,IL,Fully Paid
14723, 36 months,14.27,505.13,C,C1,Analyst,6 years,OTHER,32461,Source Verified,11.65,0,665,1,15,2,7016,46.9,26,2,0,debt_consolidation,MI,Fully Paid
9603, 36 months,9.36,306.98,F,F5,Sales,4 years,RENT,30349,Not Verified,14.68,1,691,1,13,0,8470,23.2,13,2,0,debt_consolidation,TX,Current
10110, 60 months,8.43,207.08,C,C3,Other,5 years,RENT,82425,Source Verified,5.8,0,600,0,5,0,4275,81.7,17,2,1,home_improvement,NC,Fully Paid
18805, 60 months,15.15,448.85,C,C5,Nurse,6 years,OWN,53230,Source Verified,13.05,0,757,5,14,0,21110,71.9,12,0,0,major_purchase,CA,Fully Paid
24305, 36 months,24.36,958.15,B,B3,Developer,8 years,MORTGAGE,64096,Source Verified,31.57,0,638,1,7,0,36054,89.7,20,2,0,debt_consolidation,IL,Fully Paid
19880, 36 months,5.29,598.41,C,C4,Developer,3 years,OWN,129243,Source Verified,17.15,0,642,3,7,3,31546,47.2,20,0,0,medical,NY,Fully Paid
19599, 36 months,9.09,624.06,B,B2,Driver,8 years,MORTGAGE,56940,Not Verified,13.45,0,784,0,10,0,18160,27.2,22,2,0,car,CA,Fully Paid
11115, 36 months,7.86,347.59,F,F4,Driver,6 years,MORTGAGE,51991,Not Verified,13.72,0,661,1,8,0,6384,63.7,17,1,2,debt_consolidation,OH,Current
9949, 36 months,21.54,377.59,E,E4,Other,9 years,MORTGAGE,49516,Not Verified,29.78,0,712,1,9,0,5674,56.3,14,2,0,debt_consolidation,NC,Current
17067, 60 months,20.26,454.64,B,B1,Nurse,5 years,OWN,48585,Verified,24.86,4,625,1,17,0,36378,79.8,18,2,0,home_improvement,WA,Current
12953, 36 months,16.02,455.52,B,B1,Engineer,6 years,RENT,67171,Verified,21.01,0,600,0,4,0,635,88.0,14,0,2,debt_consolidation,CA,Fully Paid
15287, 36 months,12.98,514.93,D,D2,Manager,< 1 year,MORTGAGE,81788,Verified,11.4,4,675,3,8,0,11331,50.2,20,1,0,debt_consolidation,NY,Fully Paid
7676, 36 months,19.31,282.58,A,A2,Teacher,5 years,RENT,45091,Not Verified,29.45,1,727,2,6,0,84998,13.9,18,0,0,debt_consolidation,MI,Fully Paid
11522, 36 months,12.66,386.34,B,B5,Driver,3 years,MORTGAGE,40911,Not Verified,26.41,0,683,1,12,0,3614,79.5,17,1,0,credit_card,NY,Fully Paid
19109, 36 months,20.78,717.78,C,C5,Nurse,5 years,MORTGAGE,45459,Source Verified,34.98,0,732,0,14,3,4510,82.8,15,1,0,moving,PA,Default
6366, 36 months,19.41,234.67,A,A3,Teacher,1 year,MORTGAGE,66601,Source Verified,7.42,0,789,0,11,0,1989,84.3,14,2,0,debt_consolidation,VA,Fully Paid
6127, 36 months,17.03,218.54,C,C5,Developer,1 year,RENT,82660,Source Verified,18.88,0,715,2,7,0,1401,12.2,19,1,0,debt_consolidation,TX,Fully Paid
16842, 36 months,17.01,600.55,B,B5,Teacher,5 years,RENT,66399,Source Verified,16.55,0,600,4,10,0,3554,66.2,24,5,1,credit_card,NJ,Default
12295, 36 months,24.97,488.65,B,B3,Engineer,9 years,RENT,157276,Verified,29.46,0,704,1,12,0,523,74.0,17,3,0,debt_consolidation,NY,Current
13769, 36 months,21.64,523.28,D,D2,Driver,3 years,RENT,70722,Source Verified,28.26,2,693,1,8,0,62578,44.7,17,1,0,major_purchase,IL,Fully Paid
15180, 36 months,15.15,527.34,C,C1,Other,< 1 year,MORTGAGE,31569,Not Verified,21.45,2,773,4,7,1,6673,54.5,23,0,0,debt_consolidation,PA,Charged Off
21988, 36 months,10.01,709.59,A,A4,Teacher,7 years,MORTGAGE,106488,Verified,22.51,0,714,2,9,0,7327,12.7,26,1,0,medical,NC,Current
19709, 60 months,24.35,571.0,C,C2,Driver,5 years,RENT,50155,Not Verified,19.56,0,643,3,6,1,7522,77.1,19,0,0,small_business,TX,Fully Paid
14871, 36 months,21.88,567.01,C,C5,Manager,1 year,RENT,70068,Source Verified,25.26,0,768,0,11,0,5599,74.7,24,2,0,debt_consolidation,IL,Fully Paid
19730, 60 months,9.0,409.56,A,A3,Driver,2 years,MORTGAGE,38068,Source Verified,33.36,0,708,0,12,0,8498,69.3,13,1,0,debt_consolidation,WA,Fully Paid
9050, 60 months,8.4,185.24,A,A1,Teacher,9 years,MORTGAGE,29932,Source Verified,15.62,2,708,0,10,0,3813,86.0,23,0,0,medical,IL,Fully Paid
5236, 60 months,23.94,150.45,C,C3,Analyst,1 year,MORTGAGE,90561,Source Verified,20.26,0,765,0,13,1,5357,43.3,21,2,0,debt_consolidation,CA,Fully Paid
15856, 60 months,8.36,324.24,E,E2,Other,4 years,OTHER,87378,Not Verified,31.82,0,776,3,10,0,23479,73.9,21,1,0,credit_card,NY,Current
4386, 60 months,19.26,114.4,C,C5,Sales,3 years,MORTGAGE,78794,Verified,11.03,0,742,1,9,0,2693,23.8,16,2,0,debt_consolidation,GA,Fully Paid
20740, 60 months,17.35,519.35,D,D5,Developer,6 years,MORTGAGE,200804,Verified,26.94,4,682,0,10,0,21030,25.4,15,1,0,major_purchase,NJ,Charged Off
8343, 36 months,17.52,299.61,A,A4,Developer,2 years,MORTGAGE,52221,Source Verified,13.86,1,762,0,16,0,10963,24.3,26,4,0,home_improvement,FL,Fully Paid
25946, 36 months,21.82,988.48,E,E2,Driver,1 year,OTHER,27941,Not Verified,23.36,0,676,0,5,0,9378,39.0,26,2,1,small_business,TX,Fully Paid
11890, 36 months,7.22,368.33,A,A3,Other,10+ years,RENT,22558,Source Verified,8.77,0,620,0,9,1,12635,41.7,18,2,1,home_improvement,MA,Fully Paid
23348, 36 months,17.04,832.88,D,D3,Analyst,7 years,MORTGAGE,57567,Not Verified,33.05,0,688,4,15,0,748,65.2,16,5,0,wedding,NY,Fully Paid
19014, 60 months,16.64,468.87,B,B3,Analyst,10+ years,MORTGAGE,87819,Source Verified,11.38,0,704,1,14,0,6509,29.7,26,0,0,debt_consolidation,PA,Fully Paid
14453, 60 months,13.24,330.63,C,C3,Nurse,10+ years,MORTGAGE,88793,Verified,33.99,0,683,4,12,0,13886,42.1,20,3,0,medical,MA,Charged Off
8931, 36 months,19.25,328.5,E,E5,Sales,5 years,MORTGAGE,88523,Verified,11.04,0,787,1,9,0,4528,10.6,23,3,0,debt_consolidation,NY,Current
16079, 36 months,19.01,589.47,D,D3,Other,7 years,OWN,36832,Not Verified,12.54,1,690,3,11,0,16104,49.9,13,0,0,home_improvement,CA,Current
15033, 60 months,9.54,316.01,F,F2,Other,1 year,RENT,124318,Verified,27.34,0,705,0,6,1,5691,11.0,13,4,0,small_business,FL,Fully Paid
9298, 36 months,17.01,331.55,F,F4,Analyst,9 years,MORTGAGE,52514,Not Verified,26.54,0,668,2,9,2,23042,38.5,28,0,0,debt_consolidation,FL,Current
19157, 36 months,13.8,652.88,F,F2,Teacher,10+ years,MORTGAGE,30102,Source Verified,28.95,1,700,3,11,0,5911,35.5,19,1,0,debt_consolidation,NY,Fully Paid
6280, 36 months,15.87,220.38,A,A3,Manager,7 years,RENT,51775,Not Verified,30.86,0,648,0,12,0,7889,44.5,17,3,0,debt_consolidation,FL,Fully Paid
7579, 36 months,15.81,265.74,C,C1,Teacher,7 years,MORTGAGE,47791,Verified,23.84,0,691,4,11,0,11308,37.2,19,1,0,credit_card,GA,Default
13550, 36 months,21.59,514.61,B,B5,Teacher,5 years,OTHER,80457,Not Verified,24.03,0,740,3,8,0,4890,33.0,22,2,0,home_improvement,NY,Fully Paid
5721, 60 months,11.5,125.82,B,B2,Nurse,6 years,OWN,57495,Source Verified,15.5,0,694,1,9,0,18171,74.0,19,0,0,debt_consolidation,AZ,Current
11511, 36 months,18.45,418.75,C,C4,Engineer,7 years,MORTGAGE,68932,Source Verified,27.25,0,628,2,15,0,19320,84.9,22,2,0,small_business,MI,Current
20488, 36 months,9.05,651.99,C,C5,Teacher,3 years,OWN,81722,Not Verified,27.42,0,759,1,7,0,2050,30.0,22,2,0,debt_consolidation,GA,Current
14464, 36 months,8.78,458.47,A,A2,Other,2 years,MORTGAGE,66937,Verified,20.55,0,683,1,7,0,35918,68.4,24,3,0,credit_card,CA,Current
14361, 36 months,16.77,510.37,C,C3,Teacher,3 years,RENT,251476,Verified,27.79,0,745,3,10,1,7775,17.8,16,5,0,debt_consolidation,FL,Fully Paid
16148, 36 months,10.82,527.29,F,F1,Analyst,< 1 year,RENT,65132,Source Verified,13.47,0,680,3,11,0,100000,89.0,20,0,0,debt_consolidation,WA,Fully Paid
12829, 36 months,10.12,414.68,G,G2,Other,4 years,OWN,28914,Not Verified,29.97,0,703,2,16,0,22711,53.4,23,3,0,car,TX,Fully Paid
9291, 60 months,5.42,177.13,A,A5,Manager,< 1 year,RENT,78001,Verified,12.17,0,732,3,14,0,6244,53.3,21,1,0,credit_card,AZ,Fully Paid
17104, 60 months,13.29,391.71,D,D3,Developer,2 years,MORTGAGE,30332,Source Verified,9.95,0,605,0,13,0,2686,89.0,23,0,0,debt_consolidation,IL,Current
28781, 36 months,10.49,935.32,G,G3,Developer,1 year,MORTGAGE,128862,Not Verified,33.86,0,757,4,9,3,9687,46.6,21,2,0,credit_card,GA,Fully Paid
13004, 36 months,23.76,508.55,B,B5,Sales,7 years,MORTGAGE,62507,Not Verified,29.6,0,784,0,9,0,22640,11.4,24,0,1,debt_consolidation,GA,Fully Paid
18387, 36 months,9.07,585.3,B,B5,Engineer,5 years,RENT,55954,Source Verified,18.7,0,759,1,8,0,8929,88.2,25,2,0,home_improvement,AZ,Fully Paid
9171, 36 months,21.54,348.07,B,B3,Analyst,< 1 year,MORTGAGE,177345,Verified,28.18,0,733,2,11,0,9247,34.8,25,3,0,debt_consolidation,MA,Fully Paid
9943, 36 months,21.75,378.44,D,D4,Manager,2 years,OWN,43845,Verified,7.09,1,612,5,11,0,14356,80.0,23,1,0,debt_consolidation,VA,Charged Off
24800, 36 months,24.69,981.98,A,A2,Engineer,< 1 year,MORTGAGE,67661,Source Verified,29.79,0,754,2,7,0,4089,47.0,15,0,0,credit_card,MA,Fully Paid
11370, 36 months,14.33,390.42,A,A3,Sales,10+ years,OWN,61140,Verified,30.92,1,724,0,6,0,8118,18.5,15,0,0,major_purchase,WA,Current
6992, 36 months,6.62,214.68,G,G4,Other,2 years,RENT,113724,Source Verified,7.43,0,710,0,8,0,15537,54.9,18,0,0,small_business,NY,Current
4869, 36 months,19.21,179.0,C,C2,Engineer,< 1 year,OTHER,31156,Verified,11.95,0,706,1,8,0,2860,70.0,21,3,0,debt_consolidation,TX,Fully Paid
11856, 36 months,17.73,427.02,D,D3,Teacher,9 years,RENT,27963,Source Verified,19.39,0,755,0,10,0,7889,39.5,27,1,0,home_improvement,MI,Current
39706, 36 months,20.09,1477.44,D,D3,Teacher,2 years,MORTGAGE,34386,Verified,5.26,2,662,2,10,0,26858,53.1,18,0,0,debt_consolidation,CA,Default
14072, 36 months,16.29,496.75,B,B1,Sales,4 years,OTHER,48604,Not Verified,18.8,0,686,5,8,0,2510,59.9,22,2,0,major_purchase,TX,Fully Paid
13277, 36 months,23.63,518.32,B,B1,Engineer,9 years,RENT,148253,Verified,25.55,0,737,0,13,0,7545,89.7,15,0,0,car,FL,Default
14274, 36 months,22.84,551.35,F,F4,Nurse,1 year,MORTGAGE,57979,Source Verified,24.77,0,757,0,9,0,3951,63.1,22,5,0,debt_consolidation,CA,Fully Paid
8628, 36 months,23.38,335.7,C,C3,Driver,6 years,OWN,52621,Source Verified,24.88,0,770,0,9,0,26454,85.0,16,3,0,debt_consolidation,CA,Fully Paid
25853, 60 months,15.05,615.72,B,B5,Developer,< 1 year,MORTGAGE,55564,Source Verified,8.06,0,687,3,9,0,28801,54.5,17,1,0,major_purchase,VA,Fully Paid
13125, 36 months,7.35,407.37,D,D2,Manager,10+ years,MORTGAGE,59777,Source Verified,9.41,1,790,1,5,0,12307,54.2,19,2,0,debt_consolidation,NJ,Current
11837, 60 months,20.29,315.52,A,A3,Developer,7 years,OWN,100000,Not Verified,10.49,2,689,3,9,0,86580,11.3,21,1,0,debt_consolidation,IL,Fully Paid
12575, 36 months,20.55,470.86,A,A5,Developer,5 years,MORTGAGE,66842,Source Verified,14.38,0,633,2,9,0,5764,54.0,28,1,0,credit_card,MI,Fully Paid
15959, 36 months,5.29,480.39,D,D1,Other,6 years,RENT,55737,Not Verified,6.4,0,699,1,14,0,5736,69.1,14,0,0,debt_consolidation,CA,Fully Paid
10428, 60 months,11.15,227.51,D,D1,Manager,3 years,RENT,55553,Source Verified,5.07,0,791,3,8,0,11103,38.5,15,1,1,small_business,NJ,Fully Paid
5621, 36 months,6.19,171.49,B,B1,Engineer,1 year,OWN,69396,Source Verified,15.01,0,602,1,12,0,9752,55.5,26,2,0,debt_consolidation,FL,Fully Paid
13068, 36 months,20.07,486.12,C,C2,Teacher,9 years,OTHER,76448,Verified,31.01,0,650,0,8,0,2205,44.5,12,2,1,debt_consolidation,MI,Fully Paid
10408, 60 months,16.3,254.76,B,B4,Developer,7 years,RENT,194555,Not Verified,15.19,0,686,0,14,0,10918,24.9,20,0,0,debt_consolidation,NC,Fully Paid
16814, 36 months,17.64,604.83,D,D3,Nurse,1 year,RENT,45616,Source Verified,25.36,0,676,4,7,0,5112,44.3,20,1,0,debt_consolidation,CA,Fully Paid
11988, 36 months,7.18,371.14,F,F1,Developer,3 years,MORTGAGE,48252,Not Verified,14.12,0,717,0,7,0,5685,11.5,22,2,0,credit_card,CA,Current
7993, 36 months,19.9,296.64,A,A1,Analyst,9 years,MORTGAGE,63436,Not Verified,23.84,0,604,4,8,0,24592,89.3,24,1,0,credit_card,MA,Current
12716, 36 months,15.11,441.49,B,B1,Nurse,8 years,MORTGAGE,62836,Not Verified,24.64,2,738,1,8,0,36892,28.2,26,1,0,debt_consolidation,TX,Fully Paid
15464, 36 months,21.27,584.75,B,B1,Driver,< 1 year,MORTGAGE,119963,Not Verified,31.09,0,828,0,12,0,2330,25.7,21,0,0,debt_consolidation,PA,Fully Paid
8897, 36 months,17.09,317.6,C,C1,Other,6 years,MORTGAGE,97676,Verified,21.45,0,712,5,5,0,28023,61.4,25,0,0,debt_consolidation,CA,Current
13700, 36 months,19.58,506.21,D,D3,Developer,2 years,MORTGAGE,31132,Not Verified,24.55,0,720,0,8,0,22019,65.0,29,3,2,debt_consolidation,VA,Current
11072, 36 months,17.39,396.9,C,C4,Other,7 years,OWN,44731,Source Verified,6.8,0,717,0,3,0,4779,28.8,18,2,0,other,TX,Current
14624, 36 months,12.02,485.87,F,F5,Manager,8 years,MORTGAGE,26794,Verified,13.54,2,657,1,10,0,8109,58.7,31,0,0,debt_consolidation,IL,Fully Paid
11088, 60 months,13.14,253.08,C,C5,Nurse,4 years,OWN,90347,Not Verified,7.49,0,679,2,11,0,37036,54.9,20,2,0,debt_consolidation,NY,Current
19961, 36 months,16.37,705.42,G,G1,Driver,7 years,MORTGAGE,49679,Not Verified,11.63,0,660,1,8,1,12211,24.9,35,0,2,debt_consolidation,AZ,Fully Paid
21593, 36 months,17.72,777.61,D,D5,Driver,10+ years,RENT,63863,Verified,27.72,0,722,3,4,0,13342,83.6,19,0,0,debt_consolidation,MA,Fully Paid
18578, 36 months,19.09,681.84,C,C5,Developer,3 years,MORTGAGE,48746,Not Verified,7.78,0,718,0,8,0,5848,86.3,18,0,1,debt_consolidation,GA,Current
28930, 36 months,11.36,952.07,F,F5,Manager,< 1 year,MORTGAGE,79873,Verified,8.51,2,732,1,12,0,5347,61.6,18,5,0,debt_consolidation,OH,Fully Paid
5807, 36 months,8.85,184.26,B,B1,Manager,< 1 year,RENT,35924,Source Verified,15.41,0,643,3,8,1,1939,62.7,24,0,0,debt_consolidation,OH,Fully Paid
13336, 60 months,19.41,348.96,F,F1,Teacher,3 years,OWN,23598,Verified,11.13,1,667,1,10,0,14107,56.3,13,2,0,wedding,CA,Fully Paid
12853, 36 months,24.59,508.25,B,B3,Teacher,4 years,MORTGAGE,75990,Verified,13.49,2,750,0,10,0,26452,41.1,20,0,0,major_purchase,WA,Current
8914, 36 months,12.85,299.7,D,D2,Sales,< 1 year,MORTGAGE,36175,Verified,20.76,0,699,2,13,0,12949,25.6,21,0,0,debt_consolidation,NY,Fully Paid
18088, 36 months,19.25,665.32,A,A1,Developer,3 years,MORTGAGE,93715,Verified,17.73,2,744,0,10,1,6930,68.4,13,0,0,small_business,CA,Fully Paid
9717, 36 months,17.24,347.6,D,D3,Other,10+ years,OWN,93679,Source Verified,6.24,0,657,4,16,0,4311,65.9,39,3,1,debt_consolidation,GA,Fully Paid
20981, 36 months,17.01,748.13,A,A1,Nurse,3 years,RENT,44749,Not Verified,18.97,2,723,0,19,1,17882,55.0,22,3,0,debt_consolidation,FL,Current
15443, 60 months,19.89,408.2,D,D4,Nurse,8 years,RENT,127592,Source Verified,32.78,0,733,0,9,0,9228,57.1,21,0,0,wedding,MA,Current
14455, 36 months,5.89,439.03,D,D4,Manager,6 years,RENT,54497,Verified,26.68,4,670,0,11,0,5905,39.9,19,0,0,debt_consolidation,PA,Fully Paid
11970, 36 months,5.68,362.42,E,E2,Driver,6 years,RENT,39428,Not Verified,5.19,0,665,1,7,0,4580,32.9,19,0,0,wedding,CA,Current
7496, 36 months,24.43,295.78,D,D4,Driver,1 year,OWN,68865,Not Verified,34.46,0,605,1,6,0,1627,39.9,27,0,0,debt_consolidation,CA,Fully Paid
15287, 36 months,8.39,481.79,E,E1,Engineer,9 years,OWN,110303,Not Verified,19.88,1,707,0,11,0,1310,38.9,17,0,0,major_purchase,MA,Fully Paid
11685, 60 months,15.2,279.21,B,B1,Sales,4 years,RENT,45609,Source Verified,18.18,2,819,2,8,0,13561,88.9,15,1,0,credit_card,AZ,Current
18386, 36 months,21.86,700.84,C,C5,Sales,5 years,RENT,77546,Source Verified,28.1,0,745,0,9,0,4306,19.3,27,2,0,debt_consolidation,PA,Current
15648, 36 months,24.69,619.6,F,F4,Engineer,6 years,OWN,77808,Not Verified,5.46,1,618,1,16,0,17091,25.3,13,3,0,car,CA,Fully Paid
13862, 60 months,14.84,328.61,E,E3,Driver,6 years,MORTGAGE,94699,Not Verified,28.58,0,688,4,9,0,12028,41.3,18,0,0,debt_consolidation,WA,Fully Paid
3126, 36 months,9.96,100.81,A,A5,Teacher,10+ years,MORTGAGE,46628,Not Verified,14.19,0,661,5,9,0,2209,50.3,20,0,1,debt_consolidation,MA,Fully Paid
12283, 36 months,9.92,395.88,E,E1,Engineer,2 years,OWN,36211,Source Verified,27.79,1,746,0,3,0,44151,82.3,14,0,0,vacation,PA,Current
19795, 36 months,15.28,688.92,A,A1,Nurse,3 years,RENT,107167,Not Verified,26.31,0,737,0,8,0,9853,51.1,23,0,0,major_purchase,VA,Fully Paid
6619, 36 months,24.08,259.96,E,E4,Other,5 years,MORTGAGE,42562,Verified,17.86,1,614,0,6,0,14041,78.0,20,1,0,other,MI,Charged Off
18929, 60 months,12.4,424.9,G,G5,Driver,9 years,MORTGAGE,91163,Verified,7.23,2,676,1,4,0,1130,10.1,17,1,0,credit_card,WA,Current
6903, 36 months,7.35,214.25,F,F2,Developer,5 years,MORTGAGE,75872,Source Verified,12.65,0,718,0,11,0,8584,12.1,15,0,0,debt_consolidation,NJ,Fully Paid
10926, 36 months,7.16,338.16,B,B4,Sales,< 1 year,OWN,47572,Not Verified,8.53,0,697,2,10,0,2593,57.0,19,3,0,debt_consolidation,CA,Fully Paid
7412, 36 months,6.95,228.69,B,B3,Driver,7 years,MORTGAGE,100645,Not Verified,23.68,0,755,0,9,1,11117,11.2,17,4,0,debt_consolidation,CA,Fully Paid
14915, 36 months,11.77,493.75,B,B4,Engineer,4 years,RENT,21466,Not Verified,7.38,3,642,0,9,0,4666,12.1,25,0,0,small_business,NY,Default
24488, 60 months,23.64,699.36,C,C3,Engineer,5 years,OWN,54215,Source Verified,11.49,0,768,5,6,0,14458,43.2,10,0,0,debt_consolidation,TX,Current
9180, 36 months,13.16,310.02,F,F1,Sales,7 years,MORTGAGE,74443,Source Verified,31.61,0,660,0,4,0,4917,57.3,22,0,0,debt_consolidation,NY,Default
11049, 36 months,22.56,425.17,D,D1,Teacher,10+ years,MORTGAGE,85209,Source Verified,6.58,0,671,1,10,0,26093,64.2,31,0,0,debt_consolidation,CA,Current
13076, 60 months,21.62,358.33,B,B1,Sales,7 years,OTHER,88080,Verified,28.08,0,715,0,7,0,7366,72.5,25,4,0,debt_consolidation,CA,Fully Paid
5457, 36 months,21.31,206.46,A,A2,Driver,9 years,OWN,32783,Not Verified,22.82,0,780,3,12,0,7545,71.1,18,2,0,debt_consolidation,GA,Current
22814, 60 months,5.84,439.36,A,A2,Developer,2 years,RENT,36035,Verified,21.98,0,688,2,6,1,34788,85.0,33,5,0,debt_consolidation,MI,Fully Paid
23800, 36 months,9.49,762.27,B,B1,Other,7 years,RENT,48652,Not Verified,14.47,1,736,0,13,0,12986,71.6,27,1,0,major_purchase,NC,Current
6617, 36 months,19.77,245.14,F,F5,Driver,2 years,MORTGAGE,42338,Source Verified,22.53,0,610,1,8,0,13481,18.9,22,0,0,debt_consolidation,TX,Current
9373, 36 months,5.52,283.11,B,B5,Driver,5 years,RENT,51705,Verified,31.47,0,730,5,4,0,7923,81.1,17,0,0,debt_consolidation,AZ,Fully Paid
20469, 36 months,14.48,704.36,B,B1,Sales,3 years,MORTGAGE,96518,Not Verified,24.26,0,703,3,10,0,5340,53.8,22,1,0,debt_consolidation,CA,Fully Paid
14449, 36 months,17.48,518.6,C,C3,Engineer,8 years,MORTGAGE,56813,Verified,8.95,4,659,2,6,0,10140,29.6,14,2,0,small_business,TX,Fully Paid
15767, 36 months,5.03,472.76,E,E1,Developer,4 years,MORTGAGE,24109,Source Verified,25.39,4,782,4,10,0,31441,78.1,29,2,0,car,NC,Default
25869, 60 months,16.89,641.38,D,D5,Developer,10+ years,MORTGAGE,39787,Verified,21.33,3,668,1,7,1,7324,15.8,19,1,0,credit_card,TX,Charged Off
13695, 60 months,11.12,298.58,A,A3,Analyst,3 years,OWN,40885,Not Verified,18.79,0,702,0,10,0,14534,28.6,21,0,0,car,VA,Fully Paid
6899, 36 months,18.58,251.43,B,B5,Other,< 1 year,RENT,49540,Not Verified,14.96,0,691,3,8,0,9108,41.2,14,1,0,moving,NY,Charged Off
14175, 36 months,18.59,516.67,A,A5,Sales,7 years,MORTGAGE,70987,Not Verified,28.05,1,727,1,8,1,13609,74.5,31,3,0,debt_consolidation,AZ,Fully Paid
13595, 36 months,6.24,415.07,C,C3,Developer,3 years,MORTGAGE,58339,Source Verified,20.04,0,714,1,7,0,817,65.5,25,0,0,credit_card,PA,Fully Paid
7020, 36 months,23.51,273.61,C,C3,Manager,8 years,OWN,66583,Not Verified,15.96,3,651,2,7,0,9543,25.9,17,0,0,debt_consolidation,CA,Fully Paid
6249, 36 months,13.69,212.64,E,E3,Sales,2 years,RENT,39235,Source Verified,20.9,2,649,1,11,0,7924,58.3,17,2,0,debt_consolidation,TX,Current
13522, 60 months,14.59,318.78,B,B4,Teacher,3 years,RENT,35484,Verified,34.57,0,773,1,10,0,9802,65.8,13,1,0,credit_card,TX,Fully Paid
11009, 60 months,10.59,237.12,B,B1,Nurse,1 year,MORTGAGE,70819,Not Verified,31.53,0,746,0,10,0,1089,37.9,17,0,0,debt_consolidation,AZ,Current
25899, 36 months,23.13,1004.3,C,C3,Analyst,4 years,RENT,59969,Source Verified,24.55,0,733,3,7,0,7735,52.4,23,2,0,debt_consolidation,MI,Fully Paid
15071, 36 months,8.02,472.41,B,B2,Teacher,< 1 year,MORTGAGE,32050,Not Verified,13.35,3,685,3,11,0,5068,14.2,21,3,0,credit_card,CA,Default
26328, 36 months,13.6,894.72,E,E4,Sales,4 years,MORTGAGE,76939,Not Verified,14.63,3,694,0,12,0,7461,82.1,28,0,0,debt_consolidation,NY,Current
21881, 36 months,14.18,749.76,B,B5,Driver,1 year,RENT,146211,Verified,22.85,0,760,4,11,0,23724,11.8,17,0,0,home_improvement,FL,Current
15111, 36 months,9.52,484.19,E,E4,Driver,3 years,MORTGAGE,56146,Source Verified,24.3,0,714,3,8,1,71885,83.5,21,0,0,debt_consolidation,TX,Current
20533, 60 months,22.79,576.36,F,F5,Sales,2 years,RENT,31889,Verified,8.83,3,651,0,8,0,3273,74.0,19,1,0,debt_consolidation,MI,Current
13687, 36 months,8.01,428.96,D,D4,Developer,< 1 year,MORTGAGE,88728,Source Verified,28.18,3,685,0,8,0,2251,43.2,17,4,0,debt_consolidation,NY,Fully Paid
4728, 36 months,21.03,178.2,C,C3,Engineer,4 years,RENT,67273,Not Verified,5.9,1,745,1,11,0,19670,66.6,20,0,1,small_business,TX,Fully Paid
32472, 36 months,21.83,1237.27,D,D2,Manager,< 1 year,OWN,103419,Verified,13.03,0,691,4,11,0,3790,22.5,21,0,0,home_improvement,NC,Default
14083, 36 months,7.17,435.94,C,C1,Teacher,5 years,RENT,62856,Verified,28.48,0,705,0,5,0,52357,89.3,16,1,0,home_improvement,NY,Charged Off
11957, 36 months,18.8,437.09,A,A5,Engineer,5 years,RENT,39476,Not Verified,15.88,1,616,1,15,0,804,23.5,15,3,0,debt_consolidation,MA,Fully Paid
14371, 36 months,15.8,503.82,C,C3,Nurse,8 years,RENT,77482,Source Verified,26.03,1,609,3,15,0,4600,32.7,20,5,0,debt_consolidation,NC,Fully Paid
10176, 36 months,16.21,358.81,G,G3,Engineer,6 years,RENT,67207,Verified,23.26,0,791,3,4,0,24923,19.6,19,2,0,home_improvement,MA,Current
15004, 36 months,17.09,535.61,C,C2,Teacher,6 years,MORTGAGE,128884,Verified,19.97,0,705,0,10,0,2468,43.9,28,1,0,small_business,CA,Current
16779, 60 months,16.06,408.57,C,C3,Sales,2 years,OWN,58915,Source Verified,5.15,2,713,0,11,0,4232,32.0,10,0,0,credit_card,WA,Fully Paid
2642, 60 months,17.19,65.93,C,C2,Manager,6 years,MORTGAGE,127801,Not Verified,14.8,0,671,5,8,0,11749,17.1,25,2,0,car,MA,Fully Paid
